,timestamp,open,high,low,close,volume,TR,DM+,DM-,TR_smoothed,DM+_smoothed,DM-_smoothed,DI+,DI-,DX,ADX,Buy Signal,Sell Signal
62,2024-09-11 02:00:00,56717.99,57180.98,56696.93,56921.1,1296.56648,484.0500000000029,0.0,0.0,6479.40850389026,1348.5424361228427,1391.98620293734,20.81273985600959,21.48322955871028,1.5852330895325168,23.993915086295715,False,False
63,2024-09-11 03:00:00,56921.11,56971.1,56688.4,56819.55,825.15952,282.6999999999971,0.0,8.529999999998836,6299.293610755239,1252.2179763997824,1301.0886170132433,19.87870472114175,20.65451616339649,1.9140138023195659,23.099260786293545,False,False
64,2024-09-11 04:00:00,56819.56,56819.56,56252.0,56530.5,1669.117,567.5599999999977,0.0,436.40000000000146,6416.904067129863,1162.7738352283693,1644.553715798013,18.120480266871933,25.62846036957484,17.161512926893792,23.69624374855183,False,False
65,2024-09-11 05:00:00,56530.51,56539.99,56100.0,56244.0,925.68105,439.98999999999796,0.0,152.0,6398.543776620585,1079.7185612834858,1679.085593241012,16.87444204458883,26.241683293254383,21.725610024711298,24.50280843748821,False,False
66,2024-09-11 06:00:00,56244.0,56578.0,56174.0,56460.0,842.41486,404.0,38.01000000000204,0.0,6345.5049354334005,1040.605806906096,1559.150908009511,16.399101686854525,24.570950994036544,19.945908712471507,25.284407898171473,False,False
67,2024-09-11 07:00:00,56460.0,56783.1,56460.0,56712.0,923.92737,323.09999999999854,205.09999999999854,0.0,6215.3545829024415,1171.3768206985162,1447.7829860088318,18.84650030942414,23.293650695190866,10.553237897224651,24.303732691935043,False,False
68,2024-09-11 08:00:00,56712.01,56716.13,56325.7,56398.0,771.50692,390.4300000000003,0.0,134.3000000000029,6161.830684123696,1087.7070477914795,1478.6699155796325,17.65233586495679,23.997250028137074,15.234039011735693,22.578175220490948,False,False
69,2024-09-11 09:00:00,56398.01,56741.24,56381.67,56677.99,797.07803,359.5699999999997,25.110000000000582,0.0,6081.269920972003,1035.123687234946,1373.050635895373,17.021505387636147,22.578353760622267,14.032495297980141,20.666635825161876,False,False
70,2024-09-11 10:00:00,56678.0,56700.0,56328.26,56510.0,1570.34775,371.73999999999796,0.0,53.40999999999622,6018.633498045429,961.1862810038783,1328.385590474271,15.9701746470528,22.071215848342792,16.03790272079682,18.898339817176854,False,False
71,2024-09-11 11:00:00,56510.0,56895.82,56507.39,56797.99,1155.69961,388.4300000000003,195.8199999999997,0.0,5977.161105327899,1088.3501180750295,1233.5009054403945,18.20847888983451,20.636902430835953,6.251511655799416,16.783584271415183,False,False
72,2024-09-11 12:00:00,56798.0,56915.66,56279.42,56748.01,2511.69575,636.2400000000052,0.0,227.97000000000116,6186.461026375911,1010.6108239268132,1373.363697908939,16.335847257714622,22.199504564138,15.216306661817514,15.320317958511307,False,False
73,2024-09-11 13:00:00,56748.0,57166.66,55710.7,55740.0,3577.27957,1455.9600000000064,0.0,568.7200000000012,7200.530953063353,938.4243365034694,1843.9862909154444,13.032710262904034,25.60903220797835,32.545949382460996,14.72542310783412,False,False
74,2024-09-11 14:00:00,55740.01,56024.0,55545.19,55974.0,2432.24783,478.8099999999977,0.0,165.50999999999476,7165.017313558826,871.3940267532215,1877.782984421479,12.161785360995935,26.207654528175787,36.60691740028176,15.028276548111299,False,False
75,2024-09-11 15:00:00,55974.0,57003.99,55852.0,56701.23,2304.21875,1151.989999999998,979.989999999998,0.0,7805.220362590336,1789.1415962708465,1743.6556283913733,22.9223713509234,22.33960794686266,1.287534069658425,15.007012332406008,True,False
76,2024-09-11 16:00:00,56701.22,57514.47,56646.0,57312.0,2083.08795,868.4700000000012,510.4800000000032,0.0,8116.174622405313,2171.825767965789,1619.1087977919894,26.759229181322684,19.949161681690747,14.579965984280067,15.935207539173689,False,False
77,2024-09-11 17:00:00,57311.99,57868.47,57254.0,57694.0,2295.97581,614.4700000000012,354.0,0.0,8150.917863662077,2370.6953559682324,1503.458169378276,29.085010984310383,18.445262172017472,22.385204430234605,17.39743544116762,False,False
78,2024-09-11 18:00:00,57694.0,57981.71,57377.5,57500.0,2079.80815,604.2099999999991,113.23999999999796,0.0,8172.919444829071,2314.599973399071,1396.0683001369705,28.3203571138034,17.08163538819962,24.75380728083235,17.93974218073466,False,False
79,2024-09-11 19:00:00,57499.99,57776.32,57325.38,57585.5,853.90969,450.9400000000023,0.0,52.12000000000262,8040.079484484139,2149.2714038705662,1348.4691358414752,26.73196711572642,16.771838368560537,22.89484479872309,18.023258950306932,False,False
80,2024-09-11 20:00:00,57585.5,57676.83,57438.0,57486.0,457.00677,238.83000000000175,0.0,0.0,7704.618092735274,1995.7520178798115,1252.1499118527984,25.90332179815138,16.251940028454587,22.894844798723085,18.233897242182042,False,False
81,2024-09-11 21:00:00,57486.01,57558.0,57252.0,57352.0,369.41938,306.0,0.0,186.0,7460.288228968469,1853.1983023169678,1348.7106324347415,24.840840533760566,18.078532504919412,15.755840661388037,18.605511725336573,False,False
82,2024-09-11 22:00:00,57352.0,57468.0,57211.1,57467.99,413.3949,256.90000000000146,0.0,40.900000000001455,7184.310498327866,1720.826995008613,1293.2741586894042,23.95256991480438,18.001367827718624,14.185085852033929,18.53058649964359,False,False
83,2024-09-11 23:00:00,57468.0,57508.0,57310.97,57338.0,357.66477,197.02999999999884,40.0,0.0,6868.175462733017,1637.9107810794264,1200.8974330687324,23.847829601424614,17.484955641929183,15.394254033530355,18.627854980754318,False,False
84,2024-09-12 00:00:00,57338.0,57907.9,57324.0,57626.01,1283.19916,583.9000000000015,399.90000000000146,0.0,6961.491501109232,1920.8171538594688,1115.1190449923945,27.592034746482263,16.018392679423847,26.53870358579258,19.377912185396873,False,False
85,2024-09-12 01:00:00,57626.01,58275.0,57597.8,58137.74,1210.69319,677.1999999999971,367.09999999999854,0.0,7141.442108172855,2150.715928583791,1035.467684635795,30.11598912385574,14.499419990407517,35.002635733885285,21.431563905260145,False,False
86,2024-09-12 02:00:00,58137.74,58470.01,57827.61,57946.28,1728.57135,642.4000000000015,195.01000000000204,0.0,7273.739100446224,2192.1033622563796,961.5057071618096,30.13722834961045,13.218864381633152,39.021883435970835,23.131962246271097,False,False
87,2024-09-12 03:00:00,57946.29,58335.53,57946.28,58232.72,702.63656,389.25,0.0,0.0,7143.436307557208,2035.524550666638,892.8267280788232,28.495033244899364,12.498560771575452,39.02188343597082,23.594528964378945,False,False
88,2024-09-12 04:00:00,58232.73,58430.56,58160.0,58181.98,777.70022,270.5599999999977,95.02999999999884,0.0,6903.750857017405,1985.1599399047343,829.0533903589072,28.7548027299811,12.008738547049468,41.08098476804247,23.914105204933282,False,False
89,2024-09-12 05:00:00,58181.99,58181.99,57909.92,57968.01,1279.37595,272.0699999999997,0.0,250.08000000000175,6682.695795801876,1843.3628013401103,1019.9152910475584,27.584119607810457,15.262033799118576,28.758907927308048,25.876346194765397,False,False
90,2024-09-12 06:00:00,57968.01,58100.11,57836.28,57947.99,1070.22732,263.83000000000175,0.0,73.63999999999942,6469.190381816029,1711.6940298158167,1020.704198829875,26.459169212690732,15.777927972237901,25.288767345176826,26.64126057768659,False,False
91,2024-09-12 07:00:00,57948.0,58148.0,57876.0,58138.16,677.87543,272.0,47.88999999999942,0.0,6279.105354543455,1637.3201705432577,947.7967560563126,26.075691967144977,15.094455380821135,26.672813418692655,26.947518362576456,False,False
92,2024-09-12 08:00:00,58138.15,58350.0,58100.0,58171.06,1100.64695,250.0,202.0,0.0,6080.597829218923,1722.368729790168,880.0969877665759,28.325647874847416,14.473856230673093,32.364374152614644,27.491130281989477,False,False
93,2024-09-12 09:00:00,58171.06,58250.0,57980.0,58022.0,578.59489,270.0,0.0,120.0,5916.269412846143,1599.342391948013,937.2329172118204,27.032954051675222,15.84161997722388,26.102496241497242,27.72024824218763,False,False
94,2024-09-12 10:00:00,58022.0,58098.0,57929.07,57930.41,804.75125,168.9300000000003,0.0,50.93000000000029,5662.60874049999,1485.1036496660122,921.2177088395479,26.22649237699023,16.268432997159668,23.43352598493596,27.758725469774266,False,False
95,2024-09-12 11:00:00,57930.41,58146.17,57894.0,58057.99,919.41988,252.16999999999825,48.169999999998254,0.0,5510.306687607132,1427.1948175470095,855.4164439224373,25.900460690451578,15.5239352801596,25.04931011584013,28.42254471652084,False,False
96,2024-09-12 12:00:00,58058.0,58162.11,57583.29,57691.56,1845.08693,578.8199999999997,0.0,310.7099999999991,5695.53335277805,1325.252330579366,1105.025269356548,23.268274426537445,19.401611770345642,9.06180681699182,28.056596214017837,False,False
97,2024-09-12 13:00:00,57691.55,57875.99,57345.23,57627.99,2310.27986,530.7599999999948,0.0,238.05999999999767,5819.469541865327,1230.5914498236968,1264.1548929739351,21.146110327939834,21.72285435776562,1.345364960535424,27.053104137375335,False,True
98,2024-09-12 14:00:00,57628.0,58588.0,57541.29,57541.29,3152.10176,1046.7099999999991,712.010000000002,0.0,6450.503146017803,1854.7020605505777,1173.8581149043684,28.752827780505335,18.197931050216535,22.480779849254077,26.7632524419083,True,False
99,2024-09-12 15:00:00,57541.3,57878.77,57408.41,57512.03,1840.14849,470.3599999999933,0.0,132.87999999999738,6460.11292130224,1722.2233419398221,1222.891106696911,26.65933804749428,18.929871994410878,16.95459527809004,25.474106695065785,False,False
100,2024-09-12 16:00:00,57512.03,58125.0,57494.01,58065.99,894.00799,630.989999999998,246.2300000000032,0.0,6629.666284066363,1845.4373889441238,1135.541741932846,27.836052523177816,17.128188558479774,23.81417701513511,24.387841950720375,False,False
101,2024-09-12 17:00:00,58065.99,58410.0,58007.56,58389.1,1014.58403,402.4400000000023,285.0,0.0,6558.558692347339,1998.620432590972,1054.4316175090712,30.473470259906392,16.07718504889502,30.926063479689493,23.80956909670028,False,False
102,2024-09-12 18:00:00,58389.11,58450.99,57949.18,58181.99,1519.6656,501.8099999999977,0.0,58.37999999999738,6591.900214322527,1855.8618302630455,1037.4950734012778,28.153669957423332,15.73893778226594,28.284334913032623,22.895522678485293,False,False
103,2024-09-12 19:00:00,58181.99,58442.86,58129.13,58388.0,2503.13125,313.7300000000032,0.0,0.0,6434.780199013779,1723.3002709585421,963.3882824440436,26.781027753250413,14.971580266124654,28.284334913032616,22.86162460603705,False,False
104,2024-09-12 20:00:00,58388.0,58388.0,58085.09,58199.99,1796.87711,302.9100000000035,0.0,44.04000000000087,6278.063041941369,1600.2073944615033,938.6148336980414,25.48887107012341,14.950707366707055,26.059034517082623,22.916643689744603,False,False
105,2024-09-12 21:00:00,58199.99,58385.81,57781.1,57921.11,1313.07343,604.7099999999991,0.0,303.98999999999796,6434.339967516985,1485.9068662856816,1175.5609170053222,23.093384461920092,18.270108868042477,11.660706593134307,21.844350345061862,False,False
106,2024-09-12 22:00:00,57921.1,58260.0,57904.18,58143.34,416.62633,355.8199999999997,0.0,0.0,6330.564255551486,1379.77066155099,1091.5922800763706,21.795381988912325,17.243206703401146,11.660706593134304,20.365516947956127,False,False
107,2024-09-12 23:00:00,58143.33,58190.38,58031.0,58132.32,335.13138,159.37999999999738,0.0,0.0,6037.761094440663,1281.2156142973479,1013.6214029280584,21.220044885132033,16.78803429074664,11.660706593134307,19.33396054450163,False,False
108,2024-09-13 00:00:00,58132.31,58244.0,57999.9,58031.14,460.24187,244.09999999999854,53.62000000000262,0.0,5850.592444837757,1243.3202132761114,941.2198741474828,21.251184815875344,16.087599384536926,13.829013295192953,18.647923923805703,False,False
109,2024-09-13 01:00:00,58031.14,58290.4,57876.9,58129.99,802.88113,413.5,0.0,123.0,5846.192984492203,1154.511626613532,996.9898831369483,19.74809298420401,17.053660147408667,7.321479569626338,17.381650313361863,False,False
110,2024-09-13 02:00:00,58129.98,58170.0,57974.0,58050.8,414.94887,196.0,0.0,0.0,5624.6077713141885,1072.046510426851,925.7763200557376,19.05993367029693,16.459393395878166,7.321479569626332,17.257341224264326,False,False
111,2024-09-13 03:00:00,58050.8,58070.0,57798.49,57845.97,671.10826,271.51000000000204,0.0,175.51000000000204,5494.360073363177,995.4717596820759,1035.1594400517583,18.11806555067537,18.84040045118707,1.9544504376217802,17.300847329770495,False,True
112,2024-09-13 04:00:00,57845.97,57985.99,57804.01,57844.0,324.13177,181.97999999999593,0.0,0.0,5283.885782408661,924.366633990499,961.2194800480613,17.49406917666427,18.191526456688266,1.9544504376217784,15.834680943225328,False,False
113,2024-09-13 05:00:00,57844.0,58024.89,57833.97,57946.0,539.69127,190.91999999999825,38.900000000001455,0.0,5097.385369379469,897.240445848322,892.560945758914,17.601973969599,17.51017200152497,0.2614535954297054,14.642313680178162,True,False
114,2024-09-13 06:00:00,57946.01,57952.0,57742.0,57767.01,553.36201,210.0,0.0,91.97000000000116,4943.286414423793,833.1518425734419,920.7765924904213,16.85420938067488,18.626810491978148,4.99591363964568,13.298152010500345,False,True
115,2024-09-13 07:00:00,57767.0,58137.68,57767.0,58109.31,626.44185,370.6800000000003,185.6800000000003,0.0,4960.874527679236,959.3209966753392,855.0068358839626,19.33773957238387,17.235002238283705,5.749465941016314,11.499823614880833,True,False
116,2024-09-13 08:00:00,58109.31,58150.0,57898.56,57953.64,551.14525,251.44000000000233,12.319999999999709,0.0,4857.966347130721,903.1180683413861,793.9349190351081,18.59045542534065,16.342948104283035,6.43369123524342,9.939063352181604,False,False
117,2024-09-13 09:00:00,57953.63,58146.84,57924.0,58058.6,555.03453,222.8399999999965,0.0,0.0,4733.808750907095,838.6096348884299,737.2252819611718,17.71532562923534,15.573617793914982,6.4336912352434075,8.378303089482374,False,False
118,2024-09-13 10:00:00,58058.6,58350.0,58031.11,58343.99,603.13646,318.8899999999994,203.1600000000035,0.0,4714.569554413731,981.868946682117,684.5663332496596,20.826269192760165,14.520229797199105,17.840633657529672,7.791274456657164,False,False
119,2024-09-13 11:00:00,58343.99,58343.99,57815.0,57871.1,933.49267,528.989999999998,0.0,216.11000000000058,4906.804586241319,911.7354504905372,851.7787380175416,18.581042600454147,17.359133078295585,3.399842930876483,7.201212766495892,False,False
120,2024-09-13 12:00:00,57871.1,57951.1,57632.62,57910.0,1463.01336,318.4799999999959,0.0,182.37999999999738,4874.798544366935,846.6114897412132,973.3173995877146,17.36710721552819,19.966310212191843,6.962135201514519,6.865600524237335,False,True
121,2024-09-13 13:00:00,57910.01,58157.12,57686.67,58056.01,1359.25546,470.45000000000437,206.02000000000407,0.0,4997.048648340729,992.1592404739878,903.7947281885921,19.854904570589568,18.086570529760547,4.660688695291933,6.365599245820023,True,False
