Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
435,Exit Short,Short-Stop Loss/TP,2024-06-07 15:45,11.14,90252,-4512.60,-0.45,39154.05,-0.43,1805.04,0.18,4512.60,0.45
435,Entry Short,Short,2024-06-07 15:30,11.09,90252,-4512.60,-0.45,39154.05,-0.43,1805.04,0.18,4512.60,0.45
434,Exit Short,Short-Stop Loss/TP,2024-06-07 15:10,11.13,90171,-3606.84,-0.36,43666.65,-0.34,2705.13,0.27,3606.84,0.36
434,Entry Short,Short,2024-06-07 14:55,11.09,90171,-3606.84,-0.36,43666.65,-0.34,2705.13,0.27,3606.84,0.36
433,Exit Short,Short Close,2024-06-07 13:05,11.06,90579,-1811.58,-0.18,47273.49,-0.17,905.79,0.09,1811.58,0.18
433,Entry Short,Short,2024-06-07 12:55,11.04,90579,-1811.58,-0.18,47273.49,-0.17,905.79,0.09,1811.58,0.18
432,Exit Short,Short Close,2024-06-07 12:50,11.08,90171,901.71,0.09,49085.07,0.09,5410.26,0.54,0,0
432,Entry Short,Short,2024-06-07 12:10,11.09,90171,901.71,0.09,49085.07,0.09,5410.26,0.54,0,0
431,Exit Short,Short-Stop Loss/TP,2024-06-06 14:05,11.29,88967,-4448.35,-0.44,48183.36,-0.42,4448.35,0.44,4448.35,0.44
431,Entry Short,Short,2024-06-06 13:20,11.24,88967,-4448.35,-0.44,48183.36,-0.42,4448.35,0.44,4448.35,0.44
430,Exit Short,Short Close,2024-06-06 11:35,11.22,89365,-2680.95,-0.27,52631.71,-0.25,0,0,2680.95,0.27
430,Entry Short,Short,2024-06-06 11:05,11.19,89365,-2680.95,-0.27,52631.71,-0.25,0,0,2680.95,0.27
429,Exit Short,Short Close,2024-06-06 10:50,11.24,89047,-1780.94,-0.18,55312.66,-0.17,2671.41,0.27,4452.35,0.45
429,Entry Short,Short,2024-06-06 10:15,11.22,89047,-1780.94,-0.18,55312.66,-0.17,2671.41,0.27,4452.35,0.45
428,Exit Short,Short-Stop Loss/TP,2024-06-06 09:40,11.27,89047,-3561.88,-0.36,57093.60,-0.34,890.47,0.09,3561.88,0.36
428,Entry Short,Short,2024-06-06 09:35,11.23,89047,-3561.88,-0.36,57093.60,-0.34,890.47,0.09,3561.88,0.36
427,Exit Short,Short Close,2024-06-05 15:30,11.30,88573,-885.73,-0.09,60655.48,-0.08,885.73,0.09,1771.46,0.18
427,Entry Short,Short,2024-06-05 14:55,11.29,88573,-885.73,-0.09,60655.48,-0.08,885.73,0.09,1771.46,0.18
426,Exit Short,Short-Stop Loss/TP,2024-06-05 13:45,11.34,88261,-882.61,-0.09,61541.21,-0.08,0,0,882.61,0.09
426,Entry Short,Short,2024-06-05 13:45,11.33,88261,-882.61,-0.09,61541.21,-0.08,0,0,882.61,0.09
425,Exit Short,Short Close,2024-06-05 11:30,11.34,87719,4385.95,0.44,62423.82,0.41,7894.71,0.79,2631.57,0.26
425,Entry Short,Short,2024-06-05 10:25,11.39,87719,4385.95,0.44,62423.82,0.41,7894.71,0.79,2631.57,0.26
424,Exit Short,Short-Stop Loss/TP,2024-06-05 09:30,11.37,86805,0,0,58037.87,0,0,0,0,0
424,Entry Short,Short,2024-06-05 09:30,11.37,86805,0,0,58037.87,0,0,0,0,0
423,Exit Short,Short-Stop Loss/TP,2024-06-04 09:30,11.65,86505,-7785.45,-0.78,58037.87,-0.73,8650.50,0.87,7785.45,0.78
423,Entry Short,Short,2024-06-03 15:55,11.56,86505,-7785.45,-0.78,58037.87,-0.73,8650.50,0.87,7785.45,0.78
422,Exit Short,Short-Stop Loss/TP,2024-05-31 15:50,11.58,85324,11945.36,1.19,65823.32,1.13,11945.36,1.19,0,0
422,Entry Short,Short,2024-05-31 15:35,11.72,85324,11945.36,1.19,65823.32,1.13,11945.36,1.19,0,0
421,Exit Short,Short Close,2024-05-31 09:45,11.65,85106,7659.54,0.77,53877.96,0.73,11063.78,1.11,851.06,0.09
421,Entry Short,Short,2024-05-31 09:35,11.74,85106,7659.54,0.77,53877.96,0.73,11063.78,1.11,851.06,0.09
420,Exit Short,Short-Stop Loss/TP,2024-05-28 09:35,11.27,89047,-3561.88,-0.36,46218.42,-0.34,3561.88,0.36,3561.88,0.36
420,Entry Short,Short,2024-05-24 15:40,11.23,89047,-3561.88,-0.36,46218.42,-0.34,3561.88,0.36,3561.88,0.36
419,Exit Short,Short-Stop Loss/TP,2024-05-24 14:55,11.28,89047,-4452.35,-0.45,49780.30,-0.42,1780.94,0.18,4452.35,0.45
419,Entry Short,Short,2024-05-24 14:10,11.23,89047,-4452.35,-0.45,49780.30,-0.42,1780.94,0.18,4452.35,0.45
418,Exit Short,Short Close,2024-05-23 12:45,11.19,89605,-3584.20,-0.36,54232.65,-0.34,0,0,3584.20,0.36
418,Entry Short,Short,2024-05-23 12:30,11.15,89605,-3584.20,-0.36,54232.65,-0.34,0,0,3584.20,0.36
417,Exit Short,Short Close,2024-05-23 12:15,11.25,89285,-4464.25,-0.45,57816.85,-0.42,4464.25,0.45,6249.95,0.63
417,Entry Short,Short,2024-05-23 11:40,11.20,89285,-4464.25,-0.45,57816.85,-0.42,4464.25,0.45,6249.95,0.63
416,Exit Short,Short Close,2024-05-22 10:35,11.14,89686,0,0,62281.10,0,1793.72,0.18,4484.30,0.45
416,Entry Short,Short,2024-05-22 09:40,11.14,89686,0,0,62281.10,0,1793.72,0.18,4484.30,0.45
415,Exit Short,Short Close,2024-05-22 09:30,11.23,89565,-5373.90,-0.54,62281.10,-0.5,895.65,0.09,5373.90,0.54
415,Entry Short,Short,2024-05-21 15:55,11.17,89565,-5373.90,-0.54,62281.10,-0.5,895.65,0.09,5373.90,0.54
414,Exit Short,Short Close,2024-05-21 14:25,11.19,89365,0,0,67655.00,0,893.65,0.09,893.65,0.09
414,Entry Short,Short,2024-05-21 13:40,11.19,89365,0,0,67655.00,0,893.65,0.09,893.65,0.09
413,Exit Short,Short Close,2024-05-21 11:40,11.22,89047,890.47,0.09,67655.00,0.08,890.47,0.09,890.47,0.09
413,Entry Short,Short,2024-05-21 11:15,11.23,89047,890.47,0.09,67655.00,0.08,890.47,0.09,890.47,0.09
412,Exit Short,Short-Stop Loss/TP,2024-05-20 13:25,11.32,88495,-1769.90,-0.18,66764.53,-0.17,0,0,1769.90,0.18
412,Entry Short,Short,2024-05-20 13:20,11.30,88495,-1769.90,-0.18,66764.53,-0.17,0,0,1769.90,0.18
411,Exit Short,Short Close,2024-05-20 10:40,11.28,87873,8787.30,0.88,68534.43,0.83,10544.76,1.05,1757.46,0.18
411,Entry Short,Short,2024-05-17 15:10,11.38,87873,8787.30,0.88,68534.43,0.83,10544.76,1.05,1757.46,0.18
410,Exit Short,Short Close,2024-05-17 14:20,11.44,87680,-3507.20,-0.35,59747.13,-0.33,1753.60,0.18,3507.20,0.35
410,Entry Short,Short,2024-05-17 13:40,11.40,87680,-3507.20,-0.35,59747.13,-0.33,1753.60,0.18,3507.20,0.35
409,Exit Short,Short Close,2024-05-17 13:20,11.45,87108,2613.24,0.26,63254.33,0.25,4355.40,0.44,0,0
409,Entry Short,Short,2024-05-17 12:00,11.48,87108,2613.24,0.26,63254.33,0.25,4355.40,0.44,0,0
408,Exit Short,Short-Stop Loss/TP,2024-05-17 11:00,11.53,87032,-3481.28,-0.35,60641.09,-0.33,2610.96,0.26,3481.28,0.35
408,Entry Short,Short,2024-05-17 10:25,11.49,87032,-3481.28,-0.35,60641.09,-0.33,2610.96,0.26,3481.28,0.35
407,Exit Short,Short-Stop Loss/TP,2024-05-16 13:20,11.56,86655,-1733.10,-0.17,64122.37,-0.16,0,0,1733.10,0.17
407,Entry Short,Short,2024-05-16 13:15,11.54,86655,-1733.10,-0.17,64122.37,-0.16,0,0,1733.10,0.17
406,Exit Short,Short-Stop Loss/TP,2024-05-16 12:45,11.56,86730,-1734.60,-0.17,65855.47,-0.16,867.30,0.09,1734.60,0.17
406,Entry Short,Short,2024-05-16 12:40,11.54,86730,-1734.60,-0.17,65855.47,-0.16,867.30,0.09,1734.60,0.17
405,Exit Short,Short Close,2024-05-16 12:30,11.54,86730,0,0,67590.07,0,867.30,0.09,0,0
405,Entry Short,Short,2024-05-16 12:25,11.54,86730,0,0,67590.07,0,867.30,0.09,0,0
404,Exit Short,Short-Stop Loss/TP,2024-05-16 11:00,11.52,87032,-2610.96,-0.26,67590.07,-0.24,0,0,2610.96,0.26
404,Entry Short,Short,2024-05-16 10:55,11.49,87032,-2610.96,-0.26,67590.07,-0.24,0,0,2610.96,0.26
403,Exit Short,Short Close,2024-05-16 10:25,11.53,86880,-1737.60,-0.17,70201.03,-0.16,1737.60,0.17,2606.40,0.26
403,Entry Short,Short,2024-05-16 09:40,11.51,86880,-1737.60,-0.17,70201.03,-0.16,1737.60,0.17,2606.40,0.26
402,Exit Short,Short-Stop Loss/TP,2024-05-16 09:30,11.56,86730,-2601.90,-0.26,71938.63,-0.24,867.30,0.09,2601.90,0.26
402,Entry Short,Short,2024-05-15 15:55,11.53,86730,-2601.90,-0.26,71938.63,-0.24,867.30,0.09,2601.90,0.26
401,Exit Short,Short Close,2024-05-15 13:55,11.54,86730,-867.30,-0.09,74540.53,-0.08,0,0,867.30,0.09
401,Entry Short,Short,2024-05-15 13:50,11.53,86730,-867.30,-0.09,74540.53,-0.08,0,0,867.30,0.09
400,Exit Short,Short-Stop Loss/TP,2024-05-15 09:40,11.79,85142,-4257.10,-0.43,75407.83,-0.39,851.42,0.09,4257.10,0.43
400,Entry Short,Short,2024-05-15 09:35,11.74,85142,-4257.10,-0.43,75407.83,-0.39,851.42,0.09,4257.10,0.43
399,Exit Short,Short-Stop Loss/TP,2024-05-14 15:55,11.97,83689,-1673.78,-0.17,79664.93,-0.15,836.89,0.08,1673.78,0.17
399,Entry Short,Short,2024-05-14 15:50,11.95,83689,-1673.78,-0.17,79664.93,-0.15,836.89,0.08,1673.78,0.17
398,Exit Short,Short Close,2024-05-14 14:55,11.99,83056,4152.80,0.42,81338.71,0.39,4983.36,0.5,0,0
398,Entry Short,Short,2024-05-14 13:40,12.04,83056,4152.80,0.42,81338.71,0.39,4983.36,0.5,0,0
397,Exit Short,Short-Stop Loss/TP,2024-05-13 12:15,12.06,83160,-2494.80,-0.25,77185.91,-0.23,831.60,0.08,2494.80,0.25
397,Entry Short,Short,2024-05-13 12:05,12.03,83160,-2494.80,-0.25,77185.91,-0.23,831.60,0.08,2494.80,0.25
396,Exit Short,Short-Stop Loss/TP,2024-05-13 11:00,12.04,83125,-1662.50,-0.17,79680.71,-0.15,0,0,1662.50,0.17
396,Entry Short,Short,2024-05-13 11:00,12.02,83125,-1662.50,-0.17,79680.71,-0.15,0,0,1662.50,0.17
395,Exit Short,Short Close,2024-05-13 10:15,12.08,82918,-3316.72,-0.33,81343.21,-0.31,829.18,0.08,3316.72,0.33
395,Entry Short,Short,2024-05-13 09:30,12.04,82918,-3316.72,-0.33,81343.21,-0.31,829.18,0.08,3316.72,0.33
394,Exit Short,Short Close,2024-05-10 15:55,12.09,82815,-828.15,-0.08,84659.93,-0.08,828.15,0.08,828.15,0.08
394,Entry Short,Short,2024-05-10 15:40,12.08,82815,-828.15,-0.08,84659.93,-0.08,828.15,0.08,828.15,0.08
393,Exit Short,Short-Stop Loss/TP,2024-05-10 14:35,12.12,82644,-1652.88,-0.17,85488.08,-0.15,826.44,0.08,1652.88,0.17
393,Entry Short,Short,2024-05-10 14:15,12.10,82644,-1652.88,-0.17,85488.08,-0.15,826.44,0.08,1652.88,0.17
392,Exit Short,Short Close,2024-05-10 13:25,12.14,82372,0,0,87140.96,0,2471.16,0.25,0,0
392,Entry Short,Short,2024-05-10 12:40,12.14,82372,0,0,87140.96,0,2471.16,0.25,0,0
391,Exit Short,Short Close,2024-05-10 11:45,12.20,82068,-820.68,-0.08,87140.96,-0.08,2462.04,0.25,1641.36,0.16
391,Entry Short,Short,2024-05-10 10:45,12.19,82068,-820.68,-0.08,87140.96,-0.08,2462.04,0.25,1641.36,0.16
390,Exit Short,Short Close,2024-05-10 09:50,12.23,81732,817.32,0.08,87961.64,0.08,2451.96,0.25,0,0
390,Entry Short,Short,2024-05-09 15:45,12.24,81732,817.32,0.08,87961.64,0.08,2451.96,0.25,0,0
389,Exit Short,Short Close,2024-05-09 15:25,12.26,81632,0,0,87144.32,0,816.32,0.08,0,0
389,Entry Short,Short,2024-05-09 15:20,12.26,81632,0,0,87144.32,0,816.32,0.08,0,0
388,Exit Short,Short Close,2024-05-09 11:25,12.32,81566,-4078.30,-0.41,87144.32,-0.37,1631.32,0.16,4078.30,0.41
388,Entry Short,Short,2024-05-09 10:25,12.27,81566,-4078.30,-0.41,87144.32,-0.37,1631.32,0.16,4078.30,0.41
387,Exit Short,Short Close,2024-05-08 15:35,12.28,81433,0,0,91222.62,0,0,0,814.33,0.08
387,Entry Short,Short,2024-05-08 15:30,12.28,81433,0,0,91222.62,0,0,0,814.33,0.08
386,Exit Short,Short Close,2024-05-08 15:05,12.31,81168,811.68,0.08,91222.62,0.07,2435.04,0.24,811.68,0.08
386,Entry Short,Short,2024-05-08 13:45,12.32,81168,811.68,0.08,91222.62,0.07,2435.04,0.24,811.68,0.08
385,Exit Short,Short Close,2024-05-08 11:00,12.35,80515,5636.05,0.56,90410.94,0.52,7246.35,0.72,1610.30,0.16
385,Entry Short,Short,2024-05-07 15:40,12.42,80515,5636.05,0.56,90410.94,0.52,7246.35,0.72,1610.30,0.16
384,Exit Short,Short Close,2024-05-07 14:00,12.44,80515,-1610.30,-0.16,84774.89,-0.15,2415.45,0.24,2415.45,0.24
384,Entry Short,Short,2024-05-07 13:15,12.42,80515,-1610.30,-0.16,84774.89,-0.15,2415.45,0.24,2415.45,0.24
383,Exit Short,Short Close,2024-05-07 12:50,12.45,80515,-3220.60,-0.32,86385.19,-0.3,0,0,3220.60,0.32
383,Entry Short,Short,2024-05-07 12:40,12.41,80515,-3220.60,-0.32,86385.19,-0.3,0,0,3220.60,0.32
382,Exit Short,Short Close,2024-05-07 12:25,12.46,80321,-803.21,-0.08,89605.79,-0.07,2409.63,0.24,1606.42,0.16
382,Entry Short,Short,2024-05-07 11:50,12.45,80321,-803.21,-0.08,89605.79,-0.07,2409.63,0.24,1606.42,0.16
381,Exit Short,Short-Stop Loss/TP,2024-05-07 09:30,12.39,79744,11961.60,1.2,90409.00,1.11,11961.60,1.2,797.44,0.08
381,Entry Short,Short,2024-05-06 14:50,12.54,79744,11961.60,1.2,90409.00,1.11,11961.60,1.2,797.44,0.08
380,Exit Short,Short Close,2024-05-06 14:30,12.56,79744,-1594.88,-0.16,78447.40,-0.15,0,0,1594.88,0.16
380,Entry Short,Short,2024-05-06 14:25,12.54,79744,-1594.88,-0.16,78447.40,-0.15,0,0,1594.88,0.16
379,Exit Short,Short-Stop Loss/TP,2024-05-06 09:30,12.59,78431,12548.96,1.25,80042.28,1.18,12548.96,1.25,3921.55,0.39
379,Entry Short,Short,2024-05-03 15:45,12.75,78431,12548.96,1.25,80042.28,1.18,12548.96,1.25,3921.55,0.39
378,Exit Short,Short Close,2024-05-03 15:40,12.78,78369,-1567.38,-0.16,67493.32,-0.15,0,0,4702.14,0.47
378,Entry Short,Short,2024-05-03 14:35,12.76,78369,-1567.38,-0.16,67493.32,-0.15,0,0,4702.14,0.47
377,Exit Short,Short Close,2024-05-03 12:40,12.74,78064,4683.84,0.47,69060.70,0.44,6245.12,0.63,2341.92,0.23
377,Entry Short,Short,2024-05-03 11:35,12.80,78064,4683.84,0.47,69060.70,0.44,6245.12,0.63,2341.92,0.23
376,Exit Short,Short-Stop Loss/TP,2024-05-03 09:35,12.84,78064,-2341.92,-0.23,64376.86,-0.22,0,0,2341.92,0.23
376,Entry Short,Short,2024-05-03 09:35,12.81,78064,-2341.92,-0.23,64376.86,-0.22,0,0,2341.92,0.23
375,Exit Short,Short-Stop Loss/TP,2024-05-02 14:05,13.19,75024,10503.36,1.05,66718.78,0.99,10503.36,1.05,750.24,0.08
375,Entry Short,Short,2024-05-02 13:10,13.33,75024,10503.36,1.05,66718.78,0.99,10503.36,1.05,750.24,0.08
374,Exit Short,Short-Stop Loss/TP,2024-05-02 10:40,13.55,74349,-8178.39,-0.82,56215.42,-0.77,1486.98,0.15,8178.39,0.82
374,Entry Short,Short,2024-05-02 10:30,13.44,74349,-8178.39,-0.82,56215.42,-0.77,1486.98,0.15,8178.39,0.82
373,Exit Short,Short-Stop Loss/TP,2024-04-29 15:45,13.33,75357,-4521.42,-0.45,64393.81,-0.42,753.57,0.08,4521.42,0.45
373,Entry Short,Short,2024-04-29 15:45,13.27,75357,-4521.42,-0.45,64393.81,-0.42,753.57,0.08,4521.42,0.45
372,Exit Short,Short Close,2024-04-29 13:50,13.16,76103,-1522.06,-0.15,68915.23,-0.14,0,0,2283.09,0.23
372,Entry Short,Short,2024-04-29 13:45,13.14,76103,-1522.06,-0.15,68915.23,-0.14,0,0,2283.09,0.23
371,Exit Short,Short-Stop Loss/TP,2024-04-29 09:40,13.36,75018,-1500.36,-0.15,70437.29,-0.14,1500.36,0.15,1500.36,0.15
371,Entry Short,Short,2024-04-29 09:40,13.34,75018,-1500.36,-0.15,70437.29,-0.14,1500.36,0.15,1500.36,0.15
370,Exit Short,Short Close,2024-04-26 15:25,13.40,74794,-2243.82,-0.22,71937.65,-0.21,747.94,0.07,2991.76,0.3
370,Entry Short,Short,2024-04-26 14:50,13.37,74794,-2243.82,-0.22,71937.65,-0.21,747.94,0.07,2991.76,0.3
369,Exit Short,Short Close,2024-04-26 13:20,13.45,74404,-744.04,-0.07,74181.47,-0.07,3720.20,0.37,1488.08,0.15
369,Entry Short,Short,2024-04-26 12:35,13.44,74404,-744.04,-0.07,74181.47,-0.07,3720.20,0.37,1488.08,0.15
368,Exit Short,Short Close,2024-04-26 10:35,13.46,74571,-3728.55,-0.37,74925.51,-0.35,2982.84,0.3,5219.97,0.52
368,Entry Short,Short,2024-04-26 09:35,13.41,74571,-3728.55,-0.37,74925.51,-0.35,2982.84,0.3,5219.97,0.52
367,Exit Short,Short-Stop Loss/TP,2024-04-25 15:40,13.93,72098,-5046.86,-0.51,78654.06,-0.47,4325.88,0.43,5046.86,0.51
367,Entry Short,Short,2024-04-25 15:15,13.86,72098,-5046.86,-0.51,78654.06,-0.47,4325.88,0.43,5046.86,0.51
366,Exit Short,Short-Stop Loss/TP,2024-04-24 15:55,13.56,72966,10944.90,1.09,83700.92,1.02,10944.90,1.09,1459.32,0.15
366,Entry Short,Short,2024-04-24 15:25,13.71,72966,10944.90,1.09,83700.92,1.02,10944.90,1.09,1459.32,0.15
365,Exit Short,Short-Stop Loss/TP,2024-04-24 09:55,13.68,73475,-5878.00,-0.59,72756.02,-0.54,0,0,5878.00,0.59
365,Entry Short,Short,2024-04-24 09:50,13.60,73475,-5878.00,-0.59,72756.02,-0.54,0,0,5878.00,0.59
364,Exit Short,Short-Stop Loss/TP,2024-04-23 14:25,13.73,72046,10806.90,1.08,78634.02,1.01,10806.90,1.08,2161.38,0.22
364,Entry Short,Short,2024-04-23 13:35,13.88,72046,10806.90,1.08,78634.02,1.01,10806.90,1.08,2161.38,0.22
363,Exit Short,Short Close,2024-04-23 10:50,13.94,71326,6419.34,0.64,67827.12,0.6,12125.42,1.21,713.26,0.07
363,Entry Short,Short,2024-04-23 09:35,14.03,71326,6419.34,0.64,67827.12,0.6,12125.42,1.21,713.26,0.07
362,Exit Short,Short-Stop Loss/TP,2024-04-22 13:45,14.21,69637,10445.55,1.04,61407.78,0.99,10445.55,1.04,2785.48,0.28
362,Entry Short,Short,2024-04-22 13:15,14.36,69637,10445.55,1.04,61407.78,0.99,10445.55,1.04,2785.48,0.28
361,Exit Short,Short Close,2024-04-22 12:50,14.45,69013,2760.52,0.28,50962.23,0.26,4140.78,0.41,2760.52,0.28
361,Entry Short,Short,2024-04-22 12:20,14.49,69013,2760.52,0.28,50962.23,0.26,4140.78,0.41,2760.52,0.28
360,Exit Short,Short-Stop Loss/TP,2024-04-18 10:55,14.64,67567,10810.72,1.08,48201.71,1.04,10810.72,1.08,675.67,0.07
360,Entry Short,Short,2024-04-18 10:35,14.80,67567,10810.72,1.08,48201.71,1.04,10810.72,1.08,675.67,0.07
359,Exit Short,Short Close,2024-04-18 10:30,14.84,67567,-2027.01,-0.2,37390.99,-0.2,2702.68,0.27,6081.03,0.61
359,Entry Short,Short,2024-04-18 10:10,14.81,67567,-2027.01,-0.2,37390.99,-0.2,2702.68,0.27,6081.03,0.61
358,Exit Short,Short Close,2024-04-18 10:05,14.89,67567,-5405.36,-0.54,39418.00,-0.52,2702.68,0.27,8108.04,0.81
358,Entry Short,Short,2024-04-18 09:50,14.81,67567,-5405.36,-0.54,39418.00,-0.52,2702.68,0.27,8108.04,0.81
357,Exit Short,Short-Stop Loss/TP,2024-04-18 09:35,14.88,67567,-4729.69,-0.47,44823.36,-0.45,675.67,0.07,4729.69,0.47
357,Entry Short,Short,2024-04-18 09:35,14.81,67567,-4729.69,-0.47,44823.36,-0.45,675.67,0.07,4729.69,0.47
356,Exit Short,Short Close,2024-04-17 10:45,14.89,67476,-5398.08,-0.54,49553.05,-0.51,6747.60,0.68,7422.36,0.74
356,Entry Short,Short,2024-04-17 10:25,14.81,67476,-5398.08,-0.54,49553.05,-0.51,6747.60,0.68,7422.36,0.74
355,Exit Short,Short Close,2024-04-17 10:15,14.91,67476,-6072.84,-0.61,54951.13,-0.57,4723.32,0.47,10121.40,1.01
355,Entry Short,Short,2024-04-17 09:40,14.82,67476,-6072.84,-0.61,54951.13,-0.57,4723.32,0.47,10121.40,1.01
354,Exit Short,Short-Stop Loss/TP,2024-04-16 14:50,14.82,66755,10680.80,1.07,61023.97,1.02,10680.80,1.07,2002.65,0.2
354,Entry Short,Short,2024-04-16 14:40,14.98,66755,10680.80,1.07,61023.97,1.02,10680.80,1.07,2002.65,0.2
353,Exit Short,Short-Stop Loss/TP,2024-04-16 14:05,14.91,66312,11936.16,1.19,50343.17,1.15,11936.16,1.19,4641.84,0.46
353,Entry Short,Short,2024-04-16 13:55,15.09,66312,11936.16,1.19,50343.17,1.15,11936.16,1.19,4641.84,0.46
352,Exit Short,Short-Stop Loss/TP,2024-04-15 12:20,14.69,68728,-8934.64,-0.89,38407.01,-0.85,10996.48,1.1,8934.64,0.89
352,Entry Short,Short,2024-04-15 12:00,14.56,68728,-8934.64,-0.89,38407.01,-0.85,10996.48,1.1,8934.64,0.89
351,Exit Short,Short-Stop Loss/TP,2024-04-10 09:30,13.96,72992,-18977.92,-1.9,47341.65,-1.78,7299.20,0.73,18977.92,1.9
351,Entry Short,Short,2024-04-09 15:30,13.70,72992,-18977.92,-1.9,47341.65,-1.78,7299.20,0.73,18977.92,1.9
350,Exit Short,Short-Stop Loss/TP,2024-04-09 09:45,13.66,73746,-8112.06,-0.81,66319.57,-0.76,1474.92,0.15,8112.06,0.81
350,Entry Short,Short,2024-04-09 09:40,13.55,73746,-8112.06,-0.81,66319.57,-0.76,1474.92,0.15,8112.06,0.81
349,Exit Short,Short-Stop Loss/TP,2024-04-08 15:20,13.63,73529,-2205.87,-0.22,74431.63,-0.2,735.29,0.07,2205.87,0.22
349,Entry Short,Short,2024-04-08 15:20,13.60,73529,-2205.87,-0.22,74431.63,-0.2,735.29,0.07,2205.87,0.22
348,Exit Short,Short Close,2024-04-08 13:20,13.66,73313,-733.13,-0.07,76637.50,-0.07,733.13,0.07,2199.39,0.22
348,Entry Short,Short,2024-04-08 13:05,13.65,73313,-733.13,-0.07,76637.50,-0.07,733.13,0.07,2199.39,0.22
347,Exit Short,Short Close,2024-04-04 13:05,13.06,76569,0,0,77370.63,0,1531.38,0.15,2297.07,0.23
347,Entry Short,Short,2024-04-04 12:35,13.06,76569,0,0,77370.63,0,1531.38,0.15,2297.07,0.23
346,Exit Short,Short-Stop Loss/TP,2024-04-04 12:10,13.12,76394,-3055.76,-0.31,77370.63,-0.28,3055.76,0.31,3055.76,0.31
346,Entry Short,Short,2024-04-04 12:00,13.08,76394,-3055.76,-0.31,77370.63,-0.28,3055.76,0.31,3055.76,0.31
345,Exit Short,Short-Stop Loss/TP,2024-04-03 15:55,13.35,75187,-3759.35,-0.38,80426.39,-0.35,2255.61,0.23,3759.35,0.38
345,Entry Short,Short,2024-04-03 15:50,13.30,75187,-3759.35,-0.38,80426.39,-0.35,2255.61,0.23,3759.35,0.38
344,Exit Short,Short Close,2024-04-03 14:35,13.25,75187,3759.35,0.38,84185.74,0.35,6014.96,0.6,751.87,0.08
344,Entry Short,Short,2024-04-03 13:30,13.30,75187,3759.35,0.38,84185.74,0.35,6014.96,0.6,751.87,0.08
343,Exit Short,Short-Stop Loss/TP,2024-04-03 10:50,13.33,73909,15520.89,1.55,80426.39,1.46,15520.89,1.55,0,0
343,Entry Short,Short,2024-04-03 10:10,13.54,73909,15520.89,1.55,80426.39,1.46,15520.89,1.55,0,0
342,Exit Short,Short-Stop Loss/TP,2024-04-03 09:30,13.66,74019,-10362.66,-1.04,64905.50,-0.96,5181.33,0.52,10362.66,1.04
342,Entry Short,Short,2024-04-02 15:55,13.52,74019,-10362.66,-1.04,64905.50,-0.96,5181.33,0.52,10362.66,1.04
341,Exit Short,Short Close,2024-03-28 11:40,12.78,78003,3120.12,0.31,75268.16,0.29,3120.12,0.31,1560.06,0.16
341,Entry Short,Short,2024-03-28 11:00,12.82,78003,3120.12,0.31,75268.16,0.29,3120.12,0.31,1560.06,0.16
340,Exit Short,Short-Stop Loss/TP,2024-03-28 09:45,12.84,78308,-3132.32,-0.31,72148.04,-0.29,3915.40,0.39,3132.32,0.31
340,Entry Short,Short,2024-03-28 09:30,12.80,78308,-3132.32,-0.31,72148.04,-0.29,3915.40,0.39,3132.32,0.31
339,Exit Short,Short-Stop Loss/TP,2024-03-27 14:55,12.83,78094,-1561.88,-0.16,75280.36,-0.15,1561.88,0.16,1561.88,0.16
339,Entry Short,Short,2024-03-27 14:20,12.81,78094,-1561.88,-0.16,75280.36,-0.15,1561.88,0.16,1561.88,0.16
338,Exit Short,Short-Stop Loss/TP,2024-03-26 15:25,12.86,78064,-3122.56,-0.31,76842.24,-0.29,2341.92,0.23,3122.56,0.31
338,Entry Short,Short,2024-03-26 14:30,12.82,78064,-3122.56,-0.31,76842.24,-0.29,2341.92,0.23,3122.56,0.31
337,Exit Short,Short Close,2024-03-26 12:25,12.81,78125,-781.25,-0.08,79964.80,-0.07,781.25,0.08,2343.75,0.23
337,Entry Short,Short,2024-03-26 12:00,12.80,78125,-781.25,-0.08,79964.80,-0.07,781.25,0.08,2343.75,0.23
336,Exit Short,Short Close,2024-03-25 11:55,13.00,77160,-3086.40,-0.31,80746.05,-0.28,0,0,3858.00,0.39
336,Entry Short,Short,2024-03-25 11:45,12.96,77160,-3086.40,-0.31,80746.05,-0.28,0,0,3858.00,0.39
335,Exit Short,Short Close,2024-03-25 09:55,13.05,76423,2292.69,0.23,83832.45,0.21,3056.92,0.31,0,0
335,Entry Short,Short,2024-03-25 09:50,13.08,76423,2292.69,0.23,83832.45,0.21,3056.92,0.31,0,0
334,Exit Short,Short-Stop Loss/TP,2024-03-22 14:00,12.94,76335,12213.60,1.22,81539.76,1.14,12213.60,1.22,1526.70,0.15
334,Entry Short,Short,2024-03-22 11:35,13.10,76335,12213.60,1.22,81539.76,1.14,12213.60,1.22,1526.70,0.15
333,Exit Short,Short Close,2024-03-22 10:25,13.06,76628,-766.28,-0.08,69326.16,-0.07,3831.40,0.38,2298.84,0.23
333,Entry Short,Short,2024-03-22 10:00,13.05,76628,-766.28,-0.08,69326.16,-0.07,3831.40,0.38,2298.84,0.23
